IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
34848,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,393000,Si,No,Celular,1,No
34849,1972-04-21,Trabajador Independiente,Soltero,Universitario,No,562000,Si,Si,Celular,0,No
34850,1971-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,5000,Si,Si,Celular,0,No
34851,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,1951000,Si,No,Celular,2,No
34852,1968-04-21,Gerente,Soltero,Universitario,No,1781000,No,No,Celular,0,Si
34853,1970-04-21,Técnico,Casado,Técnico Profesional,No,303000,Si,No,Celular,4,No
34854,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,948000,Si,No,Celular,0,No
34855,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,393000,No,No,Celular,2,No
34856,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,897000,Si,No,Celular,2,No
34857,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,824000,Si,No,Celular,0,No
34858,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,951000,No,No,Celular,0,No
34859,1971-04-21,Técnico,Soltero,Técnico Profesional,No,392000,Si,No,Celular,0,No
34860,1972-04-21,Gerente,Soltero,Universitario,No,1615000,Si,No,Celular,0,No
34861,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,752000,Si,No,Celular,1,No
34862,1976-04-21,Empresario,Soltero,Universitario,No,7641000,Si,Si,Celular,0,No
34863,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,3816000,Si,No,Celular,0,No
34864,1974-04-21,Trabajador Dependiente,Soltero,Enseñanza Básica,No,23663000,Si,No,Celular,0,No
34865,1975-04-21,Gerente,Divorciado,Universitario,No,874000,No,No,Celular,6,No
34866,1975-04-21,Empresario,Casado,Técnico Profesional,No,73000,Si,No,Celular,1,No
34867,1971-04-21,Trabajador Independiente,Casado,Universitario,No,14522000,No,No,Celular,0,No
34868,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,540000,Si,No,Celular,0,No
34869,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,118000,No,No,Celular,10,No
34870,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,86000,Si,No,Celular,0,No
34871,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,11287000,Si,No,Celular,0,No
34872,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,1047000,No,No,Celular,0,No
34873,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,1076000,No,No,Celular,3,No
34874,1984-04-21,Trabajador Independiente,Soltero,Universitario,No,-98000,No,Si,Celular,0,No
34875,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,9750000,Si,No,Celular,0,No
34876,1974-04-21,Trabajador Dependiente,Casado,Universitario,No,1397000,Si,No,Celular,0,No
34877,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,0,Si,No,Celular,0,No
34878,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,6710000,No,No,Celular,0,No
34879,1974-04-21,Gerente,Soltero,Universitario,No,1613000,No,No,Celular,0,No
34880,1970-04-21,Gerente,Soltero,Universitario,No,1716000,No,No,Celular,0,No
34881,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,5600000,Si,No,Celular,0,No
34882,1975-04-21,Técnico,Casado,Técnico Profesional,No,253000,Si,No,Celular,3,No
34883,1975-04-21,Gerente,Casado,Universitario,No,2737000,Si,Si,Celular,1,No
34884,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,3662000,No,No,Fono Particular,0,No
34885,1968-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,71000,No,No,Celular,0,No
34886,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,254000,Si,No,Celular,0,No
34887,1976-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Celular,0,No
34888,1976-04-21,Gerente,Soltero,Universitario,No,2223000,No,No,Emailing,0,No
34889,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,232000,No,No,Emailing,0,No
34890,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,1308000,Si,No,Celular,0,No
34891,1973-04-21,Técnico,Soltero,Técnico Profesional,No,354000,No,No,Celular,0,No
34892,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,785000,Si,No,Celular,0,No
34893,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,875000,Si,No,Celular,0,No
34894,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,0,No,No,Celular,0,No
34895,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,344000,No,Si,Celular,9,No
34896,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,3181000,Si,No,Celular,7,No
34897,1968-04-21,Trabajador Independiente,Soltero,Universitario,No,368000,No,No,Celular,0,No
34898,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,4764000,No,No,Fono Particular,0,No
34899,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,79000,Si,No,Celular,0,No
34900,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,665000,Si,No,Celular,0,No
34901,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,8866000,No,No,Celular,0,Si
34902,1969-04-21,Gerente,Casado,Universitario,No,376000,Si,No,Celular,0,Si
34903,1975-04-21,Trabajador Independiente,Soltero,Universitario,No,658000,Si,No,Celular,0,Si
34904,1983-04-21,Empresario,Soltero,Universitario,No,-34000,Si,No,Celular,0,No
34905,1975-04-21,Gerente,Casado,Universitario,No,8929000,No,No,Celular,0,Si
34906,1970-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,1743000,Si,No,Celular,3,No
34907,1971-04-21,Técnico,Soltero,Técnico Profesional,No,392000,Si,No,Celular,2,No
34908,1974-04-21,Gerente,Soltero,Universitario,No,1613000,No,No,Celular,5,No
34909,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,250000,Si,No,Celular,0,No
34910,1976-04-21,Técnico,Soltero,Técnico Profesional,No,234000,No,No,Celular,0,No
34911,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,2833000,Si,No,Celular,0,No
34912,1968-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,2321000,No,No,Celular,0,No
34913,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,471000,No,Si,Celular,0,Si
34914,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,233000,Si,No,Celular,4,No
34915,1968-04-21,Gerente,Divorciado,Universitario,No,530000,Si,No,Celular,0,No
34916,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,963000,No,No,Celular,0,No
34917,1975-04-21,Técnico,Casado,Técnico Profesional,No,235000,Si,No,Fono Particular,0,No
34918,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,792000,No,No,Celular,0,No
34919,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Celular,0,No
34920,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,0,No,No,Celular,0,No
34921,1977-04-21,Técnico,Soltero,Técnico Profesional,Si,-1000,No,No,Celular,0,No
34922,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,134000,No,Si,Celular,0,No
34923,1973-04-21,Gerente,Soltero,Universitario,No,813000,No,No,Celular,0,No
34924,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,1011000,No,No,Celular,0,No
34925,1982-04-21,Técnico,Casado,Técnico Profesional,No,-213000,Si,No,Celular,0,No
34926,1968-04-21,Técnico,Soltero,Técnico Profesional,No,35000,No,No,Celular,0,No
34927,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,0,No,No,Celular,0,No
34928,1973-04-21,Técnico,Casado,Técnico Profesional,No,444000,No,No,Celular,0,No
34929,1971-04-21,Técnico,Soltero,Técnico Profesional,No,284000,No,No,Celular,0,No
34930,1972-04-21,Gerente,Soltero,Universitario,No,769000,No,No,Celular,0,Si
34931,1971-04-21,Gerente,Casado,Universitario,No,500000,No,Si,Celular,0,No
34932,1974-04-21,Gerente,Soltero,Universitario,No,506000,No,No,Celular,0,Si
34933,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,1179000,No,No,Fono Particular,0,No
34934,1972-04-21,Trabajador Independiente,Casado,Enseñanza Media,No,409000,No,No,Celular,0,Si
34935,1972-04-21,Gerente,Soltero,Universitario,No,2974000,Si,No,Celular,1,Si
34936,1968-04-21,Gerente,Soltero,Universitario,No,2069000,No,No,Celular,0,Si
34937,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,228000,No,No,Fono Particular,0,No
34938,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,314000,No,Si,Celular,1,No
34939,1975-04-21,Técnico,Soltero,Técnico Profesional,No,109000,No,No,Celular,0,No
34940,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,5118000,Si,No,Celular,0,No
34941,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,725000,No,No,Celular,0,No
34942,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,930000,No,No,Celular,0,No
34943,1975-04-21,Gerente,Divorciado,Universitario,No,4393000,No,No,Celular,0,No
34944,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,1868000,No,No,Celular,0,No
34945,1972-04-21,Trabajador Dependiente,Soltero,Universitario,No,1165000,No,No,Celular,0,No
34946,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,616000,Si,No,Celular,0,No
34947,1971-04-21,Trabajador Independiente,Soltero,Enseñanza Media,No,356000,Si,No,Celular,0,No
34948,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,157000,No,No,Celular,0,No
34949,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,36000,No,No,Celular,0,No
34950,1975-04-21,Gerente,Casado,Universitario,No,2431000,No,No,Celular,0,No
34951,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,27000,No,No,Celular,0,No
34952,1973-04-21,Gerente,Casado,Universitario,No,678000,No,No,Celular,0,No
34953,1968-04-21,Gerente,Casado,Universitario,No,2213000,No,No,Celular,0,No
34954,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Celular,0,No
34955,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,2421000,Si,No,Celular,0,No
34956,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,156000,No,Si,Celular,0,No
34957,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Celular,0,No
34958,1971-04-21,Trabajador Independiente,Casado,Universitario,No,518000,No,No,Celular,0,No
34959,1976-04-21,Gerente,Soltero,Universitario,No,1134000,No,No,Celular,0,No
34960,1975-04-21,Gerente,Soltero,Universitario,No,2629000,No,No,Celular,0,No
34961,1968-04-21,Técnico,Soltero,Técnico Profesional,No,17000,No,No,Celular,0,No
34962,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,8047000,Si,No,Celular,0,No
34963,1972-04-21,Trabajador Dependiente,Soltero,Universitario,No,211000,No,No,Celular,0,No
34964,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,723000,No,No,Celular,0,No
34965,1979-04-21,Técnico,Casado,Técnico Profesional,Si,-300000,No,No,Celular,0,No
34966,1968-04-21,Empresario,Soltero,Universitario,No,890000,Si,Si,Celular,0,No
34967,1976-04-21,Gerente,Casado,Universitario,No,864000,Si,No,Celular,0,No
34968,1977-04-21,Técnico,Divorciado,Técnico Profesional,No,-262000,Si,No,Fono Particular,0,No
34969,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,632000,Si,No,Celular,0,No
34970,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,99000,No,No,Celular,0,No
34971,1976-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,0,No,No,Celular,0,No
34972,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,356000,Si,No,Celular,5,No
34973,1972-04-21,Técnico,Soltero,Técnico Profesional,No,337000,Si,No,Celular,1,No
34974,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,2291000,Si,Si,Celular,24,No
34975,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,435000,Si,No,Celular,1,No
34976,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,1454000,Si,No,Celular,1,No
34977,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,1819000,Si,No,Celular,2,No
34978,1971-04-21,Gerente,Soltero,Universitario,No,4262000,Si,No,Celular,1,No
34979,1972-04-21,Gerente,Soltero,Universitario,No,2974000,Si,No,Celular,0,No
34980,1976-04-21,Obrero,Casado,Enseñanza Básica,No,0,Si,No,Celular,1,No
34981,1971-04-21,Gerente,Soltero,Universitario,No,914000,Si,No,Celular,0,No
34982,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,3850000,Si,No,Celular,0,No
34983,1974-04-21,Obrero,Casado,Enseñanza Básica,No,2000,Si,Si,Celular,1,No
34984,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,3052000,Si,Si,Celular,4,No
34985,1972-04-21,Gerente,Casado,Universitario,No,3154000,No,No,Celular,2,No
34986,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,3322000,Si,No,Celular,4,No
34987,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,1148000,Si,No,Celular,0,No
34988,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,1306000,No,No,Celular,0,No
34989,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,1214000,Si,No,Celular,0,No
34990,1972-04-21,Gerente,Soltero,Universitario,No,1831000,Si,No,Celular,0,No
34991,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,299000,Si,No,Celular,2,No
34992,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,268000,Si,Si,Celular,0,No
34993,1978-04-21,Trabajador Dependiente,Casado,Enseñanza Media,Si,-632000,Si,Si,Celular,0,No
34994,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,705000,Si,No,Celular,0,No
34995,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,5514000,No,No,Celular,1,Si
34996,1973-04-21,Gerente,Soltero,Universitario,No,10281000,No,No,Celular,0,Si
34997,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,419000,Si,No,Celular,2,No
34998,1973-04-21,Gerente,Soltero,Universitario,No,462000,No,No,Celular,0,No
34999,1974-04-21,Empresario,Casado,Universitario,No,281000,Si,No,Fono Particular,2,No
35000,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,950000,Si,Si,Celular,0,No
35001,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,0,Si,No,Celular,0,No
35002,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,623000,Si,No,Celular,0,No
35003,1976-04-21,Gerente,Casado,Universitario,No,1683000,Si,Si,Celular,0,No
35004,1970-04-21,Técnico,Casado,Técnico Profesional,No,429000,Si,No,Celular,2,No
35005,1973-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,48000,Si,No,Celular,0,No
35006,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,1995000,Si,No,Celular,0,Si
35007,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,472000,Si,No,Celular,2,No
35008,1976-04-21,Gerente,Soltero,Universitario,No,819000,Si,No,Celular,0,Si
35009,1971-04-21,Trabajador Dependiente,Divorciado,Universitario,No,527000,No,No,Celular,0,No
35010,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,3473000,No,No,Celular,0,No
35011,1976-04-21,Obrero,Casado,Enseñanza Media,No,0,Si,Si,Celular,0,No
35012,1975-04-21,Técnico,Soltero,Técnico Profesional,No,100000,No,No,Celular,0,No
35013,1972-04-21,Gerente,Soltero,Técnico Profesional,No,787000,No,No,Celular,0,No
35014,1970-04-21,Gerente,Casado,Universitario,No,393000,No,No,Celular,0,No
35015,1975-04-21,Trabajador Independiente,Casado,Universitario,No,1918000,No,No,Celular,0,No
35016,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,197000,No,No,Celular,0,No
35017,1973-04-21,Gerente,Soltero,Universitario,No,1218000,Si,No,Fono Particular,0,No
35018,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,262000,No,No,Celular,0,No
35019,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,486000,No,No,Celular,0,Si
35020,1972-04-21,Trabajador Dependiente,Soltero,Universitario,Si,4000,No,No,Celular,0,No
35021,1976-04-21,Técnico,Soltero,Técnico Profesional,No,540000,No,Si,Celular,0,Si
35022,1972-04-21,Técnico,Soltero,Técnico Profesional,No,283000,Si,No,Celular,0,No
35023,1973-04-21,Gerente,Soltero,Universitario,No,4638000,No,No,Celular,0,No
35024,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,257000,Si,Si,Celular,1,No
35025,1976-04-21,Técnico,Casado,Técnico Profesional,No,0,Si,Si,Celular,2,No
35026,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,268000,No,No,Celular,0,No
35027,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,223000,No,No,Celular,0,No
35028,1976-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,No,No,Celular,0,No
35029,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,1139000,Si,No,Celular,1,No
35030,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,138000,Si,No,Celular,9,No
35031,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,869000,Si,No,Celular,0,No
35032,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,566000,Si,No,Celular,0,No
35033,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,634000,No,No,Celular,0,Si
35034,1981-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,-32000,No,No,Celular,5,No
35035,1969-04-21,Obrero,Soltero,Enseñanza Media,No,160000,Si,No,Fono Particular,1,No
35036,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,569000,No,Si,Celular,0,No
35037,1975-04-21,Empresario,Casado,Enseñanza Media,No,604000,No,No,Celular,0,No
35038,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,342000,No,No,Celular,0,No
35039,1968-04-21,Obrero,Divorciado,Enseñanza Media,No,98000,Si,No,Celular,0,No
35040,1974-04-21,Técnico,Soltero,Técnico Profesional,No,317000,Si,No,Celular,2,No
35041,1968-04-21,Gerente,Casado,Universitario,No,2213000,No,No,Celular,7,No
35042,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,16000,No,No,Fono Particular,0,No
35043,1968-04-21,Técnico,Soltero,Técnico Profesional,No,224000,No,No,Celular,0,No
35044,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,1059000,Si,No,Celular,0,No
35045,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,258000,Si,No,Celular,0,No
35046,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,8749000,Si,Si,Emailing,0,Si
35047,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,5514000,No,No,Fono Particular,0,Si
35048,1969-04-21,Gerente,Casado,Universitario,No,9214000,No,Si,Emailing,0,No
35049,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,123000,No,No,Fono Particular,0,No
35050,1975-04-21,Gerente,Soltero,Universitario,No,2233000,No,No,Celular,0,No
35051,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,932000,Si,No,Celular,1,Si
35052,1973-04-21,Gerente,Soltero,Universitario,No,8436000,Si,No,Celular,2,No
35053,1971-04-21,Empresario,Divorciado,Enseñanza Media,No,1121000,Si,Si,Celular,0,No
35054,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,5511000,No,No,Celular,16,No
35055,1971-04-21,Técnico,Soltero,Técnico Profesional,No,14000,Si,Si,Celular,0,No
35056,1982-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,Si,-402000,Si,No,Celular,0,No
35057,1970-04-21,Trabajador Dependiente,Casado,Universitario,No,1167000,Si,Si,Fono Particular,1,No
35058,1972-04-21,Trabajador Dependiente,Soltero,Universitario,No,301000,Si,No,Celular,1,No
35059,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,1273000,Si,No,Celular,1,Si
35060,1971-04-21,Trabajador Dependiente,Casado,Universitario,No,5000,Si,No,Celular,0,No
35061,1970-04-21,Trabajador Independiente,Soltero,Universitario,No,519000,Si,No,Celular,1,No
35062,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,1078000,Si,No,Celular,0,No
35063,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,528000,Si,No,Celular,1,No
35064,1974-04-21,Trabajador Dependiente,Casado,Universitario,No,767000,Si,Si,Celular,0,No
35065,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,354000,No,No,Celular,8,No
35066,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,322000,No,No,Celular,0,No
35067,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,2142000,No,No,Celular,0,No
35068,1972-04-21,Técnico,Soltero,Técnico Profesional,No,40000,No,No,Celular,0,No
35069,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,4843000,No,No,Celular,0,No
35070,1974-04-21,Trabajador Dependiente,Casado,Universitario,No,983000,Si,No,Celular,1,Si
35071,1970-04-21,Trabajador Dependiente,Casado,Enseñanza Básica,No,357000,Si,No,Celular,0,No
35072,1971-04-21,Gerente,Casado,Universitario,No,2516000,No,No,Celular,0,No
35073,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,2089000,Si,No,Celular,0,Si
35074,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,62000,Si,No,Fono Particular,0,No
35075,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,700000,No,No,Emailing,0,Si
35076,1975-04-21,Gerente,Casado,Universitario,No,937000,No,No,Emailing,0,No
35077,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,1918000,Si,No,Celular,0,No
35078,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,0,Si,Si,Celular,0,No
35079,1971-04-21,Técnico,Casado,Técnico Profesional,No,5000,Si,No,Celular,0,No
35080,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,81000,Si,No,Celular,0,No
35081,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,4344000,Si,No,Celular,3,No
35082,1976-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,0,Si,Si,Celular,2,No
35083,1974-04-21,Trabajador Dependiente,Casado,Universitario,No,1694000,Si,No,Celular,0,No
35084,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,89000,No,No,Fono Particular,0,No
35085,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,2746000,No,No,Celular,0,No
35086,1975-04-21,Gerente,Casado,Universitario,No,6274000,Si,No,Celular,0,No
35087,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,3820000,Si,No,Celular,0,No
35088,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,1267000,Si,No,Celular,0,No
35089,1972-04-21,Trabajador Dependiente,Soltero,Universitario,No,1138000,No,No,Fono Particular,0,Si
35090,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,312000,No,No,Celular,0,No
35091,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,2340000,No,No,Celular,0,Si
35092,1972-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,4000,No,No,Celular,0,No
35093,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,183000,Si,No,Celular,3,No
35094,1970-04-21,Trabajador Dependiente,Soltero,Técnico Profesional,No,4110000,No,No,Celular,0,No
35095,1980-04-21,Trabajador Dependiente,Casado,Enseñanza Básica,No,-184000,Si,No,Celular,1,No
35096,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,1879000,No,No,Celular,0,Si
35097,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,300000,No,No,Celular,0,No
35098,1969-04-21,Gerente,Soltero,Universitario,No,2770000,No,No,Fono Particular,0,No
35099,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,586000,Si,No,Celular,0,No
35100,1969-04-21,Trabajador Dependiente,Soltero,Universitario,No,358000,No,No,Celular,0,No
35101,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,261000,No,No,Celular,0,No
35102,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,316000,Si,No,Celular,0,No
35103,1971-04-21,Gerente,Soltero,Universitario,No,19985000,No,No,Celular,0,No
35104,1969-04-21,Técnico,Casado,Técnico Profesional,No,106000,No,No,Celular,9,No
35105,1969-04-21,Trabajador Dependiente,Casado,Universitario,No,322000,Si,Si,Celular,0,No
35106,1975-04-21,Trabajador Dependiente,Divorciado,Universitario,No,298000,Si,No,Celular,0,No
35107,1968-04-21,Trabajador Dependiente,Casado,Técnico Profesional,No,881000,No,No,Celular,0,No
35108,1984-04-21,Trabajador Independiente,Soltero,Universitario,Si,-359000,Si,No,Celular,0,No
35109,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,183000,Si,No,Celular,0,No
35110,1976-04-21,Trabajador Independiente,Soltero,Enseñanza Media,No,360000,Si,No,Celular,4,No
35111,1976-04-21,Obrero,Casado,Enseñanza Media,No,0,Si,No,Celular,0,No
35112,1968-04-21,Trabajador Dependiente,Casado,Universitario,No,8000,Si,No,Celular,0,No
35113,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,312000,No,No,Celular,2,No
35114,1971-04-21,Gerente,Casado,Universitario,No,410000,Si,No,Celular,0,No
35115,1975-04-21,Trabajador Dependiente,Casado,Universitario,No,712000,No,No,Celular,0,No
35116,1976-04-21,Trabajador Dependiente,Casado,Universitario,No,10287000,Si,No,Celular,1,Si
35117,1976-04-21,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,No,No,Celular,0,No
35118,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,995000,Si,No,Celular,0,No
35119,1973-04-21,Trabajador Dependiente,Casado,Universitario,No,4089000,No,No,Celular,3,No
35120,1970-04-21,Técnico,Divorciado,Técnico Profesional,No,267000,No,No,Celular,0,No
35121,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,4339000,Si,Si,Celular,0,No
35122,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,1649000,No,No,Celular,0,No
35123,1975-04-21,Trabajador Dependiente,Soltero,Universitario,No,604000,No,Si,Celular,0,No
35124,1970-04-21,Trabajador Independiente,Soltero,Universitario,No,312000,Si,No,Celular,0,No
35125,1972-04-21,Trabajador Dependiente,Casado,Universitario,No,8023000,No,No,Celular,1,No
35126,1972-04-21,Trabajador Dependiente,Casado,Enseñanza Media,No,31000,No,No,Celular,0,No
35127,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,2979000,No,No,Celular,0,No
35128,1971-04-21,Trabajador Dependiente,Soltero,Universitario,No,23000,No,No,Celular,0,No
35129,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,3993000,No,No,Celular,0,Si
35130,1970-04-21,Trabajador Dependiente,Soltero,Universitario,No,654000,Si,No,Celular,0,Si
35131,1973-04-21,Trabajador Dependiente,Soltero,Universitario,No,705000,Si,No,Celular,4,Si
35132,1975-04-21,Gerente,Casado,Universitario,No,937000,No,No,Celular,1,No
35133,1976-04-21,Trabajador Dependiente,Soltero,Universitario,No,2340000,No,No,Celular,2,No
35134,1968-04-21,Trabajador Dependiente,Soltero,Universitario,No,152000,Si,No,Celular,0,No
35135,1974-04-21,Trabajador Dependiente,Soltero,Universitario,No,902000,Si,No,Celular,0,No
35136,1976-04-21,Obrero,Soltero,Enseñanza Media,No,135000,Si,No,Celular,0,No
