idCliente,edad,esJubilado,esObrero,esTrabajadorDependiente,esTécnico,esGerente,esTrabajadorIndependiente,esEmpresario,esDivorciado,esCasado,esSoltero,conEnsenanzaBasica,conEnsenanzaMedia,conTecnicoProfesional,conUniversitario,tieneMora,salMedioAnual,tieneCredHipot,tieneCredConsumo,medioContacPreferenteFonoParticular,medioContacPreferenteCelular,medioContacPreferenteEmailing,contConSuEjecutivo,tieneInv
39826,45,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10884000,0,0,0,1,0,0,1
39827,44,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,533000,0,0,0,1,0,0,1
39828,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,7,0
39829,49,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,61000,1,0,0,1,0,0,0
39830,44,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1073000,1,0,0,1,0,0,0
39831,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,572000,1,0,0,1,0,4,0
39832,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,203000,1,0,0,1,0,0,0
39833,44,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,182000,1,1,0,1,0,1,0
39834,45,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,237000,1,0,0,1,0,0,0
39835,44,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6392000,1,0,0,1,0,0,0
39836,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
39837,42,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
39838,39,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-111000,1,0,0,1,0,0,0
39839,50,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,80000,1,1,0,1,0,4,0
39840,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,232000,0,0,0,1,0,1,0
39841,48,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,222000,0,0,1,0,0,0,0
39842,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1112000,0,0,0,1,0,0,0
39843,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,180000,0,0,0,1,0,2,0
39844,50,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,251000,0,0,0,1,0,0,0
39845,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,459000,0,0,0,1,0,22,0
39846,48,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,69000,1,0,0,0,1,0,0
39847,42,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8,0
39848,43,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1081000,0,0,0,1,0,0,0
39849,50,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1268000,0,0,0,1,0,0,0
39850,48,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,123000,0,1,0,0,1,5,0
39851,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,268000,0,0,0,0,1,0,0
39852,44,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3026000,0,0,0,1,0,1,1
39853,50,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8000,0,1,0,1,0,1,0
39854,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3096000,0,0,0,1,0,1,0
39855,43,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19000,0,0,0,1,0,5,0
39856,48,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1788000,0,0,0,1,0,2,1
39857,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3528000,0,0,0,1,0,2,1
39858,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2325000,0,0,0,1,0,7,1
39859,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,590000,0,0,0,1,0,0,0
39860,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1779000,0,0,0,1,0,1,1
39861,44,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,398000,0,0,0,1,0,2,1
39862,45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,606000,1,0,0,1,0,0,0
39863,45,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,120000,1,0,0,1,0,0,0
39864,43,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1450000,1,0,0,1,0,1,0
39865,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1211000,1,0,0,1,0,0,0
39866,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,438000,1,0,0,1,0,1,0
39867,50,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3950000,1,0,1,0,0,3,0
39868,43,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,631000,1,0,0,1,0,0,0
39869,50,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3410000,1,0,0,1,0,0,0
39870,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5909000,1,0,0,1,0,0,1
39871,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-146000,1,1,0,1,0,0,0
39872,37,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-383000,1,0,0,1,0,0,0
39873,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1165000,1,0,0,1,0,0,0
39874,48,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,168000,1,0,0,1,0,1,0
39875,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1922000,1,0,0,1,0,0,0
39876,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1256000,1,0,0,1,0,0,0
39877,50,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,53000,1,0,0,1,0,0,0
39878,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,327000,1,0,1,0,0,0,0
39879,35,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-142000,1,0,0,1,0,0,0
39880,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,219000,1,1,0,1,0,0,0
39881,48,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,726000,1,0,0,1,0,0,0
39882,43,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,163000,1,0,0,1,0,8,0
39883,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,963000,1,0,0,1,0,0,0
39884,42,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-135000,1,0,0,1,0,0,0
39885,43,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,694000,1,1,0,1,0,4,0
39886,44,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,254000,1,1,0,1,0,2,0
39887,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,315000,0,0,0,1,0,0,0
39888,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4082000,0,0,1,0,0,17,0
39889,46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,166000,0,0,0,0,1,0,0
39890,47,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,572000,0,0,0,1,0,2,1
39891,46,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,436000,1,0,0,1,0,0,1
39892,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,185000,0,0,0,0,1,0,0
39893,44,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,938000,0,0,0,1,0,3,0
39894,50,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,314000,0,0,0,1,0,6,0
39895,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2371000,0,0,0,1,0,2,1
39896,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,799000,0,0,0,0,1,0,1
39897,47,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1814000,1,0,0,1,0,0,0
39898,45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,201000,1,0,0,1,0,13,0
39899,45,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,48000,0,0,0,1,0,1,0
39900,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,778000,1,0,0,1,0,2,0
39901,48,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33000,1,0,0,1,0,0,0
39902,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,264000,1,0,0,1,0,2,0
39903,46,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1336000,1,0,0,1,0,5,0
39904,50,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3068000,1,0,0,1,0,0,0
39905,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2678000,1,0,0,1,0,0,0
39906,43,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2017000,1,0,0,1,0,0,0
39907,37,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-5000,1,0,0,1,0,0,0
39908,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2145000,1,0,0,1,0,0,1
39909,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3875000,1,0,0,1,0,2,0
39910,46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,400000,1,0,0,1,0,0,0
39911,46,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,292000,1,0,0,1,0,5,0
39912,41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,-559000,1,1,0,1,0,2,0
39913,42,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39914,34,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-71000,1,0,0,1,0,0,0
39915,47,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,122000,1,0,0,1,0,0,0
39916,48,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,411000,1,0,0,1,0,1,0
39917,40,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-110000,1,0,0,1,0,0,0
39918,45,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3000,1,0,0,1,0,2,0
39919,48,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,501000,1,1,0,1,0,0,0
39920,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,609000,1,0,0,1,0,0,0
39921,49,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,313000,1,1,0,1,0,1,0
39922,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1282000,1,0,0,1,0,2,0
39923,42,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39924,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,346000,1,0,0,1,0,5,0
39925,46,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,355000,1,0,0,1,0,0,0
39926,39,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,-750000,0,0,0,1,0,0,0
39927,46,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,220000,1,1,0,1,0,0,0
39928,42,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,891000,0,0,0,1,0,1,0
39929,42,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-99000,1,0,0,1,0,0,0
39930,41,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,-910000,1,0,0,1,0,1,0
39931,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,959000,1,0,0,1,0,0,0
39932,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,222000,1,0,0,1,0,0,0
39933,42,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3123000,1,0,0,1,0,5,0
39934,47,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1022000,1,0,0,1,0,1,0
39935,42,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,9,0
39936,43,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,127000,1,0,0,1,0,1,0
39937,46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,769000,1,0,0,1,0,0,0
39938,41,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-28000,1,0,0,1,0,1,0
39939,46,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,23000,1,1,0,1,0,2,0
39940,39,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-2000,1,1,0,1,0,0,0
39941,34,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-493000,1,0,0,1,0,4,0
39942,34,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-79000,1,1,0,1,0,4,0
39943,41,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,9000,1,0,0,1,0,0,0
39944,45,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1273000,1,0,0,1,0,0,0
39945,38,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-219000,1,0,0,1,0,2,0
39946,41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,252000,1,0,0,1,0,1,0
39947,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7531000,0,0,0,1,0,0,0
39948,34,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,-349000,1,0,0,1,0,0,0
39949,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,244000,1,0,0,1,0,0,0
39950,49,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,422000,1,0,0,1,0,2,0
39951,41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,486000,1,0,0,1,0,1,0
39952,48,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,79000,1,0,0,1,0,3,0
39953,47,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,114000,1,0,0,1,0,0,0
39954,41,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,27000,1,0,0,1,0,0,0
39955,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,266000,1,0,0,1,0,0,0
39956,44,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,183000,1,1,0,1,0,2,0
39957,44,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,471000,1,0,0,1,0,0,0
39958,39,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,-803000,1,1,0,1,0,9,0
39959,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,305000,1,0,0,1,0,0,0
39960,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2203000,1,0,0,1,0,0,0
39961,41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
39962,42,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,100000,1,1,0,1,0,2,0
39963,43,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,92000,1,0,0,1,0,0,0
39964,41,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,504000,1,0,0,1,0,0,0
39965,36,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-194000,1,0,0,1,0,0,0
39966,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,422000,1,0,0,1,0,1,0
39967,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,577000,1,0,0,1,0,0,0
39968,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,306000,1,0,0,1,0,0,0
39969,44,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,219000,1,0,0,1,0,1,0
39970,41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2637000,1,0,0,1,0,0,0
39971,43,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,101000,1,0,0,1,0,4,0
39972,44,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,318000,1,0,0,1,0,4,0
39973,46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1958000,1,0,0,1,0,1,0
39974,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,322000,0,0,0,0,1,6,0
39975,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,808000,0,0,0,1,0,1,0
39976,47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,825000,0,0,0,1,0,0,1
39977,41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1431000,0,0,0,1,0,0,0
39978,39,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-218000,1,0,0,1,0,0,0
39979,49,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,476000,1,0,0,1,0,0,1
39980,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1501000,1,0,0,1,0,0,0
39981,46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,275000,1,0,0,1,0,0,0
39982,45,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,40000,1,0,0,1,0,2,0
39983,41,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,468000,1,0,0,1,0,3,0
39984,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,922000,1,0,0,1,0,0,0
39985,46,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,797000,1,0,0,1,0,0,0
39986,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,391000,1,0,0,1,0,0,0
39987,33,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,-287000,1,0,0,1,0,0,0
39988,44,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,615000,1,0,0,1,0,0,1
39989,45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22171000,1,0,0,1,0,3,0
39990,43,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,200000,1,0,0,1,0,0,0
39991,46,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,266000,1,0,0,1,0,0,0
39992,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,460000,1,0,0,1,0,6,0
39993,45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,85000,1,1,0,1,0,0,0
39994,37,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-211000,1,0,0,1,0,0,0
39995,43,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1856000,1,1,0,1,0,0,0
39996,47,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,96000,1,0,0,1,0,0,0
39997,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,305000,1,0,0,1,0,1,0
39998,46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,248000,1,0,0,1,0,0,0
39999,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,706000,1,0,0,1,0,0,1
40000,44,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,534000,1,0,0,1,0,0,0
40001,48,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4210000,1,0,0,1,0,0,0
40002,44,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,543000,1,1,0,1,0,5,0
40003,46,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,104000,1,0,0,1,0,0,0
40004,36,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-95000,1,0,0,1,0,1,0
40005,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3794000,0,0,0,1,0,0,0
40006,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,314000,0,0,0,1,0,0,0
40007,42,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7345000,0,0,0,1,0,0,0
40008,45,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,814000,0,0,0,0,1,0,1
40009,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,231000,0,0,0,1,0,0,0
40010,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,266000,0,0,0,1,0,1,0
40011,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,464000,0,0,0,1,0,1,1
40012,49,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,98000,0,0,0,1,0,0,0
40013,46,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,437000,0,0,0,1,0,1,1
40014,33,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-197000,0,0,0,0,1,0,0
40015,41,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2196000,0,0,0,1,0,0,1
40016,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1377000,1,0,0,1,0,2,1
40017,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,163000,0,0,0,1,0,0,0
40018,41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,198000,1,0,0,1,0,0,0
40019,41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,198000,1,0,0,1,0,1,0
40020,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
40021,45,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,985000,1,0,0,1,0,0,1
40022,41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,135000,0,0,0,1,0,0,0
40023,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,658000,0,0,0,1,0,4,1
40024,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,854000,0,0,0,1,0,1,0
40025,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1277000,0,0,0,1,0,1,1
40026,45,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2344000,1,0,0,1,0,2,0
40027,43,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,560000,0,0,0,1,0,2,0
40028,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,738000,0,0,0,0,1,0,0
40029,41,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0
40030,45,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,805000,0,0,0,1,0,8,0
40031,49,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1808000,0,0,0,1,0,1,1
40032,48,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,502000,0,0,0,1,0,5,1
40033,44,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1992000,0,0,0,1,0,2,0
40034,45,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1579000,0,0,0,1,0,4,1
40035,44,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,102000,0,0,0,1,0,5,0
40036,47,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2229000,0,0,0,0,1,1,0
40037,44,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,966000,0,0,0,1,0,2,0
40038,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4537000,1,0,1,0,0,0,0
40039,43,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1514000,1,0,1,0,0,7,0
40040,47,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6000,1,0,0,1,0,2,0
40041,34,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-16000,1,1,0,1,0,0,0
40042,33,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,-368000,1,0,0,1,0,0,0
40043,41,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
40044,43,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9407000,0,0,0,1,0,0,1
40045,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,369000,1,0,0,1,0,3,0
40046,46,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3317000,0,1,1,0,0,0,1
40047,42,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8947000,1,0,0,1,0,0,0
40048,42,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,451000,0,0,0,1,0,1,0
40049,49,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2753000,0,0,0,1,0,0,1
40050,44,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,30000,0,0,0,1,0,0,0
40051,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,486000,0,0,1,0,0,0,0
40052,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,734000,1,1,0,1,0,1,1
40053,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1854000,0,0,1,0,0,0,0
40054,41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,36252000,1,0,0,1,0,0,1
40055,49,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,125000,0,0,0,1,0,0,0
40056,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,91000,0,0,0,1,0,4,0
40057,45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1669000,0,0,0,1,0,1,0
40058,44,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,534000,0,0,0,1,0,0,0
40059,47,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,132000,1,1,0,1,0,0,0
40060,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,674000,0,0,0,1,0,5,1
40061,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,719000,0,0,0,1,0,0,0
40062,41,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6,0
40063,46,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2417000,1,0,0,1,0,0,0
40064,41,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
40065,39,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-20000,1,0,0,1,0,0,0
40066,42,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,991000,0,0,0,1,0,0,0
40067,48,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,43000,0,0,0,1,0,1,0
40068,43,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2891000,1,0,0,1,0,0,0
40069,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,428000,1,1,0,1,0,2,0
40070,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,215000,1,0,0,1,0,0,0
40071,49,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,35000,1,0,0,1,0,0,0
40072,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
40073,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,172000,1,0,1,0,0,0,0
40074,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,154000,1,0,0,1,0,9,0
40075,48,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,970000,1,0,0,1,0,0,0
40076,44,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,912000,1,0,0,1,0,0,0
40077,44,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2559000,0,0,0,1,0,0,0
40078,41,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,639000,0,1,0,1,0,0,0
40079,49,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,53000,0,0,0,1,0,0,0
40080,45,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,697000,0,0,0,1,0,0,1
40081,46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,887000,0,0,0,1,0,0,0
40082,41,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,3,0
40083,49,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,260000,1,0,0,1,0,2,0
40084,44,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,273000,0,0,0,1,0,0,0
40085,48,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,853000,0,1,1,0,0,0,0
40086,41,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,234000,1,0,0,1,0,1,0
40087,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1599000,1,0,0,1,0,0,0
40088,44,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,156000,1,0,0,1,0,3,0
